Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
1,-3,2,-1,0
2,-10,13,-7,1
3,-11,5,-3,-3
4,-1,-2,3,-4
5,0,11,-15,4
6,0,-15,18,-8
7,0,-13,16,-7
8,-17,31,-32,9
9,-2,2,-10,2
10,-7,-2,3,-6
11,-10,11,-12,-2
12,-7,12,-16,3
13,0,-10,12,-9
14,-6,2,-11,0
15,2,-14,13,-8
16,-14,9,-9,2
17,-1,-8,5,-4
18,-5,6,-9,0
19,0,-4,8,-10
20,-3,-11,24,-21
21,-8,1,0,-4
22,-8,7,-6,2
23,0,0,5,-3
24,-2,-7,10,-5
25,-17,17,-11,-1
26,1,-9,-5,-1
27,-12,14,-9,-1
28,-1,-5,0,-7
29,-8,3,0,-9
30,2,-14,11,-5
31,-5,0,-1,3
32,-8,10,-4,-3
33,-7,4,-4,2
34,-5,-4,-5,-2
35,-9,10,-10,-3
36,-9,1,2,-9
37,0,-24,21,-11
38,-13,5,5,-8
39,-4,-2,4,-4
40,-5,0,-1,-5
41,-3,-7,6,-9
42,-6,5,0,-2
43,-5,3,-11,4
44,-14,5,5,-5
45,-15,1,7,-7
46,-14,11,-5,0
47,-12,7,3,-11
48,-6,9,-13,0
49,0,-17,14,-13
50,3,0,-12,0
51,-4,0,-9,0
52,-10,3,-10,-2
53,-5,-1,-13,-3
54,-8,-2,3,-10
55,-7,3,-3,-2
56,3,-11,-2,-1
57,-14,9,-8,-6
58,1,0,-2,-4
59,-6,0,1,-5
60,-2,-9,6,0
61,2,0,1,-5
62,-5,-1,3,-6
63,-4,6,-15,2
64,-11,0,3,-8
65,-8,14,-17,-4
66,-7,9,-12,3
67,-6,-3,-4,-3
68,-7,-5,6,-2
69,-7,-7,10,-9
70,-12,6,-4,-3
71,-10,14,-20,-3
72,-4,-11,13,-10
73,-3,-5,7,-6
74,-10,4,-11,0
75,-5,-10,7,-7
76,-11,6,-2,-8
77,-4,0,-1,-7
78,-8,-13,19,-11
79,-5,-1,-1,-5
80,-10,-2,5,-6
81,-17,24,-14,-1
82,-10,11,-11,2
83,1,-6,-3,-6
84,0,-11,8,-9
85,-5,0,3,-5
86,-9,9,-14,3
87,-7,-8,14,-13
88,2,-18,12,-3
89,-2,-12,9,-8
90,-9,13,-10,1
91,-11,19,-18,0
92,2,-23,23,-5
93,-6,0,-8,0
94,-9,11,-14,6
95,-3,0,7,-3
96,-7,0,1,-1
97,-12,6,0,-1
98,-10,12,-13,2
99,-8,7,-11,0
100,-2,-6,1,-2
101,-5,0,0,-5
102,0,-7,-7,6
103,0,-14,10,-5
104,-3,1,-15,3
105,-7,-2,0,-8
106,-4,-7,12,-10
107,-8,-4,13,-10
108,-8,14,-19,1
109,-1,-11,0,0
110,-9,11,-9,0
111,-1,-1,-5,0
112,-4,8,-18,2
113,-7,8,0,0
114,-3,-4,-1,0
115,-13,13,-22,2
116,-3,-5,8,-13
117,-7,1,4,-4
118,-11,1,2,0
119,-7,1,1,-1
120,-6,8,-15,2
121,-5,-7,13,-2
122,-14,11,-5,-2
123,-3,3,-15,-2
124,-9,9,-10,-2
125,-12,5,-7,5
126,-5,-3,-4,0
127,-9,-10,15,-11
128,-10,7,-6,0
129,-11,3,-6,-2
130,1,-28,31,-17
131,1,-8,5,-5
132,-15,15,-14,3
133,-11,11,-5,-6
134,-5,2,-6,0
135,-8,-3,-7,1
136,-3,0,-5,-8
137,-6,-12,17,-9
138,-4,-9,11,-4
139,-9,9,-10,-2
140,-14,7,-13,3
141,-10,-5,8,-10
142,-1,-12,8,-6
143,-6,-9,8,-5
144,-4,-7,9,-9
145,-6,-1,-6,-2
146,-5,0,0,0
147,-5,-2,3,-6
148,-16,12,-6,-6
149,-12,9,-6,-7
150,-2,-8,6,-5
151,-12,7,0,-11
152,-4,2,-13,1
153,-8,-3,4,-11
154,4,-12,5,-5
155,-8,-3,3,-6
156,-8,1,-9,2
157,-4,-1,-1,-6
158,-3,0,-10,0
159,-8,-8,3,-2
160,-5,-12,2,-3
161,-4,-4,3,-5
162,-5,-8,4,-11
163,-13,13,-17,0
164,-10,10,-19,1
165,-4,0,-8,-2
166,-6,0,-8,-1
167,-7,-4,6,-7
168,-6,-2,5,-17
169,-10,9,-4,-5
170,-3,-3,-6,-1
171,-6,0,-11,1
172,-7,0,-7,-3
173,-19,12,-6,-2
174,-2,-4,-6,-6
175,0,-8,0,-5
176,-9,-7,8,-10
177,-3,-4,0,0
178,-3,7,-21,4
179,-8,1,-5,-4
180,1,-12,1,-4
181,-2,-1,-6,-5
182,-12,6,-3,-7
183,-10,5,-6,-4
184,-5,-7,7,-7
185,-7,0,-2,-3
186,-9,5,-13,-4
187,-8,-1,9,-9
188,-14,6,-10,0
189,-8,-2,2,-5
190,-8,-5,10,-8
191,-1,-5,-4,-7
192,-4,-4,-9,-1
193,-9,5,-18,3
194,-8,-4,0,0
195,-4,-5,-3,-2
196,-11,-3,12,-11
197,-10,-3,9,-6
198,-15,10,-8,-5
199,-12,7,-4,-8
200,-16,8,-1,-7
201,-10,4,-7,2
202,-9,0,-5,-3
203,-6,2,-7,0
204,-11,12,-15,-2
205,-11,3,-4,-3
206,-13,3,-5,0
207,-12,14,-23,3
208,-1,-9,1,-6
209,-12,-2,-4,-4
210,-10,21,-30,3
211,-13,10,-16,-7
212,-10,2,0,-5
213,-2,-6,1,-10
214,1,-1,-3,-7
215,-18,15,-9,0
216,-13,-8,8,-5
217,-10,10,-18,0
218,-7,-7,15,-6
219,-7,-6,3,-4
220,1,-13,3,-5
221,-10,2,-13,0
222,-7,3,-4,4
223,-4,-6,0,-6
224,-6,-3,0,-4
225,-3,-17,18,-10
226,-12,-7,11,-2
227,-14,3,0,-3
228,-10,0,5,-8
229,-7,0,1,-4
230,-11,2,3,-13
231,-12,-2,4,-4
232,-6,-2,4,-2
233,0,5,-21,1
234,-15,10,-12,-1
235,-11,-5,4,-9
236,0,-9,5,-3
237,-4,-6,8,-14
238,-2,-2,-9,-3
239,1,-9,-4,-7
240,-3,-4,-6,-5
241,-9,3,-3,-9
242,-3,-5,-1,-6
243,-9,3,-7,-10
244,-7,7,-12,-6
245,-11,5,-11,-7
246,-1,-6,0,-12
247,-2,-5,0,-1
248,-7,2,3,-5
249,-5,-9,-3,-3
250,-2,-6,6,-5
251,-12,0,4,-6
252,-10,4,-3,-6
253,-11,4,-6,-5
254,-7,1,0,-2
255,-6,-1,-3,-6
256,-5,-3,1,-4
257,-5,0,-13,-1
258,-7,13,-16,1
259,-8,-2,4,-2
260,-7,-7,-5,6
261,-6,-3,2,1
262,-5,-2,1,-5
263,-8,0,3,-4
264,-6,2,-3,-1
265,-3,-15,19,-12
266,-4,-2,0,-3
267,-4,-1,-5,1
268,-3,-5,4,-7
269,0,-8,0,1
270,-13,-1,0,-4
271,-6,-4,6,-7
272,4,-17,15,-8
273,0,-10,4,-1
274,-13,8,-1,1
275,-8,-5,2,1
276,-5,11,-18,4
277,-16,8,-5,8
278,-8,-9,4,-5
279,-8,0,-5,5
280,-2,-3,-7,11
281,-7,-4,0,1
282,-6,7,-10,3
283,-7,-3,5,2
284,-5,-1,0,0
285,-7,1,-3,-4
286,-2,-7,8,0
287,-9,-1,3,6
288,-1,-6,-6,3
289,-5,-7,2,0
290,-10,12,-17,6
291,-14,15,-15,5
292,-5,1,-8,7
293,3,-15,13,-5
294,-6,6,3,-6
295,-4,0,-7,4
296,-8,11,-11,4
297,-2,0,-7,6
298,-10,9,-11,2
299,-1,-3,-2,-1
300,-9,-13,19,-10
301,-2,-6,3,0
302,-2,3,-6,5
303,-14,6,-6,2
304,-15,11,-2,1
305,-8,8,-2,-2
306,-6,-5,16,-6
307,-5,-7,0,-2
308,-1,1,-3,0
309,-9,11,-18,9
310,-8,3,-1,-1
311,-5,1,-11,6
312,-11,5,-6,6
313,-6,8,-16,4
314,-11,14,-24,16
315,-2,-4,-2,8
316,-3,-9,0,9
317,-5,0,-2,4
318,-7,-9,0,11
319,-8,11,-16,16
320,-16,22,-19,12
321,-12,12,-8,10
322,-7,-2,4,13
323,-7,-4,-4,7
324,0,11,-21,18
325,-10,3,0,14
326,-5,0,-7,16
327,-4,3,-2,8
328,-6,8,-11,14
329,-2,7,-16,20
330,-2,-4,3,14
331,-10,10,-10,13
332,-9,11,-14,13
333,-9,8,-12,16
334,0,-4,-3,7
335,-8,5,-6,15
336,-2,-6,-2,15
337,-12,4,-10,12
338,-10,15,-22,14
339,-2,-6,0,12
340,-3,-4,-6,8
341,-8,0,6,9
342,-7,-6,3,10
343,-11,6,-13,10
344,-10,13,-10,15
345,-8,13,-15,13
346,-12,15,-16,12
347,-9,13,-19,15
348,-11,14,-14,17
349,-7,10,-15,15
350,-6,0,-1,7
351,-8,0,5,9
352,-7,2,-4,13
353,-15,8,-8,7
354,-21,23,-20,14
355,-13,4,-5,6
356,-9,7,-10,14
357,-6,-8,10,1
358,-10,6,-10,11
359,-1,-5,-6,7
360,3,-18,22,-3
361,-7,2,-7,12
362,-13,4,-7,13
363,-3,2,-8,21
364,1,-21,6,7
365,-1,-2,-7,11
366,-14,13,-16,12
367,-15,19,-24,14
368,-10,10,-21,11
369,1,-9,-1,5
370,-9,0,-4,8
371,-4,0,-10,14
372,-5,9,-16,11
373,-9,12,-20,13
374,-6,-3,0,12
375,-10,1,-5,7
376,-7,0,4,8
377,-10,11,-19,19
378,-17,20,-28,16
379,-9,-3,-6,11
380,-10,8,-9,6
381,-7,10,-20,13
382,-1,-2,-8,14
383,-2,-1,-9,13
384,-12,12,-23,13
385,-9,11,-14,11
386,-16,19,-15,7
387,-6,-5,-3,15
388,-7,2,-9,10
389,-6,4,-6,4
390,-13,8,-18,13
391,-7,7,-13,11
392,-1,0,-9,12
393,-12,10,-13,8
394,-11,2,-4,3
395,-4,-6,0,1
396,0,-11,1,12
397,-6,-1,-6,10
398,0,-7,6,6
399,-11,9,-17,12
400,3,-10,5,5
401,4,-11,1,8
402,-7,11,-18,17
403,-8,0,-1,14
404,-5,2,-5,19
405,-4,0,9,7
406,-1,15,-35,30
407,2,-9,13,13
